Hotel_name,name,rating,review
Darul Jannah,Auzan laksono,5.0,"(Translated by Google) Cool, worth it from the hotel, suitable for those who stay as a family, close to the mosque, if you're lucky you can find a gym at the mosque (Original) Keren, worth it dr hotel, cocok untuk yang menginap sekeluarga, deket dengan mesjid, kalau lagi beruntung bisa ketemu aa gym di mesjid nya"
Darul Jannah,Musriyani Masrika,5.0,"(Translated by Google) religious Cottage, Cheap price, Suitable for families and single backpackers Can Spiritual Tourism, In the same environment as the Darut Tauhid Islamic Boarding School, aa gym Comfortable, Lots of places to eat, cheap, close Very recommended 👍 5 stars ✋ (Original) Cottage religius, Harga murah, Cocok buat family maupun single backpaker, Bisa Wisata rohani, Satu lingkungan dengan pesantren darut tauhid aa gym Nyaman, Tempat makan banyak,murah ,dekat Very recomended 👍bintang 5✋"
Darul Jannah,Sri Dahlia,5.0,"(Translated by Google) The place is spacious, comfortable, clean, Islamic. The food is delicious, close to the mosque. It's close to a snack place so if you're hungry don't worry heheh (Original) Tempatnya luas ,nyaman bersih ,islami. Makanannya enak ,dekat ke masjid. Dekat dengan tempat jajanan jadi kalau lapar gak khawatir heheh"
Darul Jannah,Afry Dara,5.0,"(Translated by Google) I remember I was here in 2006.. In the framework of the West Java level cooperative quiz competition, thank God, I won 2nd place. . it's easy to come here again with the family. . (Original) Inget dulu tahun 2006 pernah ke sini.. Dalam rangka lomba cerdas cermat koperasi tingkat jawa barat, alhamdulilah dapat juara 2. . mudah2an bisa ke sini lagi breng keluarga. ."
Darul Jannah,Auliya Naimah,5.0,"(Translated by Google) The place is comfortable and has an Islamic atmosphere, located within the Daarut Tauhiid Islamic Boarding School area (Original) Tempatnya nyaman dan suasana islami, terletak di dalam kawasan pesantren daarut tauhiid"
Enhaii Hotel,Rachmat HS,5.0,"One of the Staff, Ridwan if I'm not wrong, Really appreciate his Hospitality, Friendly and Helpful Person. What a Good Job for Him🙏🙏👍👍👍"
Enhaii Hotel,Adi Pratama,4.0,This hotel offer an inexpensive price but with a very nice room as well as service. This hotel running by the Bandung Tourism School and manage by students as their on the job training. Thats why they alwayw offer optimum service. The drawback will be only they just accept cash. Hope they will accectp cards soon
Enhaii Hotel,Dhika Mahardhika,4.0,Quite a nice place to stay with a classic touch. Good service and hospitality. The hotel is the part of Bandung Institute of Tourism. Located in one of a good spot with a nice air to breathe.
Enhaii Hotel,Putu Tonsen,3.0,Just a nice hotel. I often stsy here. The staff are friendly. Breakfast is provided but limited choice.It is a good choice to bring family members.
Enhaii Hotel,Henry Alexie Bloem,5.0,Love this place. Very good for the student here to practising their knowledge as a hotelier . Then after they all graduate they will have the basic for their future carier.
Enhaii Hotel,PTM NHI,4.0,"Perfect location, friendly staff and relatively inexpensive room rates. Good place to stay in Bandung."
Enhaii Hotel,Hotelier's Family,5.0,Vaksin 1 with my familyThanks STP bandung
Enhaii Hotel,Bayu Fauzi,4.0,"I was a former resident in Enhaii Hotel, previously this is our dorm rooms. I am surprised how it turns to something nice like this."
Enhaii Hotel,Vanbasten Meliala,4.0,Location is ok. Room is so so. Breakfast is not good at all.
Enhaii Hotel,Tri Esti Widyaningsih,4.0,"Good hotel, clean, breakfast in well-done menu"
Enhaii Hotel,Rita NK,5.0,"Affortable BnB hotel, locates at Tourism univ at bandung."
Enhaii Hotel,Anonymous 777,4.0,"Just wondering why still using ""ENHAII"", despite the school already changed name."
Enhaii Hotel,minion hitam,5.0,located inside the Indonesian Tourism Campus
Enhaii Hotel,Syarif,5.0,"Spacious parking, excellent service"
Enhaii Hotel,Eka Adrian,5.0,Good location & hospitality
Enhaii Hotel,Gede Wahyu,4.0,Need more maintenance and eye for detail.
Enhaii Hotel,Rumba,5.0,Good but need improvement
Enhaii Hotel,deden rukma,5.0,Beautiful detail and friendly staff
Enhaii Hotel,Dasuki Nakato,4.0,"Good,clean and ok"
Enhaii Hotel,Nadia Indriani,5.0,My fav spot
Enhaii Hotel,RezZ,5.0,Very gud
Enhaii Hotel,Cicilia Dewi,3.0,Small hotel run by student
Enhaii Hotel,Bayu Nolan,5.0,Service excellent
Enhaii Hotel,Dade M. Fatwa,5.0,The best
Enhaii Hotel,Alecs Alexander,4.0,Nice
Enhaii Hotel,Wendy Ferdian Saputra,4.0,Rooms: It's ok Nearby activities: Yen's children store
Enhaii Hotel,asep elsopa,4.0,Comfortable and cozy.
Enhaii Hotel,wahyudin saguling,5.0,Ok
Enhaii Hotel,Romeo Nayoan,4.0,Good
Enhaii Hotel,Erna Hernawati,3.0,Bagis
Enhaii Hotel,Valentinus Yudha Pamungkas,5.0,Best Price
Enhaii Hotel,Danang Purwanto,4.0,Nice
Enhaii Hotel,Deny Prasetya,4.0,Memory
Enhaii Hotel,Noviana Sukma,5.0,nice place
Enhaii Hotel,Acep Unang Rahayu,3.0,office hotel
Enhaii Hotel,Satrio Darma,5.0,"Nice place, but for weeding venue had to take a quite long stairs, my grandma almost can't catch her breath :v"
Enhaii Hotel,Irpan Batubara,4.0,(Translated by Google) Just to the lobby. Beautiful DNA comfortable atmosphere. In front of the mosque. The location is close to places to eat and minimarkets as well as surabi around Setia Budi Bandung. (Original) Cuma sampai lobi. Suasana asri DNA nyaman. Depannya pas mesjid. Lokasi dekat ke tempat makan dan minimarket serta surabi di sekitaran Setia Budi Bandung.
Enhaii Hotel,Firmansyah Firman,4.0,"(Translated by Google) Dark, poorly maintained. The service is ok. Affordable prices. Position when leaving the hotel across from many restaurants, there is an alpha and more. The atmosphere is like in the beautiful mountains. (Original) Gelap, kurang terawat. Pelayanan nya ok. Harga terjangkau. Posisi ketika keluar hotel di sebrang banyak resto, ada alfa dan banyak lagi. Suasana seperti di pegunungan asri banget."
Enhaii Hotel,siti sartika,5.0,"(Translated by Google) I only attended Manasik Akbar which I have attended here twice from Ghinasepti travel. Alhamdulillah, the atmosphere is good, neat, clean and friendly (Original) saya hanya menghadiri Manasik Akbar yg sdh 2 kali sy ikuti disini dari travel Ghinasepti Alhamdulillah suasana enak rapih bersih dan ramah"
Enhaii Hotel,Muchamad Iqbal Arief,5.0,"(Translated by Google) Enhaii Hotel Bandung is the right choice for tourists visiting Bandung, because it offers an atmosphere that will enhance your stay. Rooms at Enhaii Hotel Bandung provide a flat screen television and air conditioning, and guests can always use the internet with free wifi available. (Original) Enhaii Hotel Bandung merupakan opsi pas buat turis yang mendatangi Bandung, sebab menawarkan atmosfer yang hendak menyempurnakan masa menginap Kamu. Kamar di Enhaii Hotel Bandung mempunyai televisi layar datar serta penyejuk hawa, serta para tamu senantiasa bisa memakai internet dengan tersedianya wi- fi gratis."
Enhaii Hotel,Hadi Rahmaddani,3.0,"(Translated by Google) For hotel facilities in institutions that are committed to the vision and mission, they are very good and appropriate (Original) utk fasilitas hotel di lembaga yg komitmen dgn visi dan misi sdh sangat baik dan sesuai"
Enhaii Hotel,Wiwit Fitriani,5.0,"(Translated by Google) A very recommended hotel 👍🏼 The rooms are nice, at an affordable price including breakfast, spacious meeting rooms, friendly staff. Next, if there is an event in Bandung, God willing, will be here again. Thank you Enhaii Hotel 🙏🏼 (Original) A very recommended hotel 👍🏼 Kamarnya bagus, dengan harga yg terjangkau termasuk breakfast, ruangan meeting yg luas, staff yg ramah. Next, kalau ada event di Bandung, inshaa Allah mau di sini lagi. Terima kasih Enhaii Hotel 🙏🏼"
Enhaii Hotel,Santoso RS- G,5.0,"(Translated by Google) Hotel for education with a strategic location in the NHI campus environment. With adequate prices and a satisfying breakfast menu, although the rooms are relatively simple, they are relatively clean and sufficient for resting in Bdg. (Original) Hotel u pendidikan dg lokasi strategis di lingkungan kampus NHI. Dengan harga yang memadai dan menu sarapan yg memuaskan, walau kamar relatif sederhana tetai relatif bersih dan cukup untuk istirahat di Bdg."
Enhaii Hotel,Wendi Aria Ernaz,4.0,(Translated by Google) If under 5 rooms the breakfast menu is ALA carte. The menu is fried rice... (Original) Kalau dibawah 5 kamar menu breakfast nya ALA carte. Menu nya nasi goreng terus... Rooms: Wangi Dan bersih Food & drinks: 4 malam nginep disini Dan breakfast nya nasi goreng terus atau omelete.
Enhaii Hotel,ashita rinanti,5.0,"(Translated by Google) friendly staff. okay room, good food. (Original) staff ramah. kamar oke, makanan enak."
Enhaii Hotel,Ibnu MAN 1 Subang,5.0,(Translated by Google) The location is great. Full culinary. Inexpensive. Plus a decent breakfast. (Original) Lokasi sangat bagus. Full kuliner. Murah. Plus sarapan yg lumayan.
Enhaii Hotel,Hendra Setia,1.0,(Translated by Google) The room smells musty and the water heater doesn't work (Original) Kamar bau apek dan waterheater gak nyala
Enhaii Hotel,Emarpi Production,5.0,"(Translated by Google) For a 3 star hotel, this is really cool. The food is pretty good too. (Original) Untuk hotel bintang 3, ini keren sih. Makanannya juga lumayan enak."
Enhaii Hotel,Kus Manto,4.0,(Translated by Google) Alright(Original)Oke deh
Enhaii Hotel,cheppy sulaiman,4.0,"(Translated by Google) Clean, comfortable rooms. Service is good. feel at home. (Original) Kamar bersih, nyaman. Pelayanannya baik. Betah."
Enhaii Hotel,Mesa Nur Sabilla,4.0,"(Translated by Google) Quite comfortable for a staycation. Unfortunately, the swimming pool couldn't be used (Original) Cukup nyaman untuk staycation. Sayangnya tadi kolam renangnya ga bisa dpake"
Enhaii Hotel,fahrur rosidi,5.0,(Translated by Google) Place of practice for students majoring in hospitality STP NHI Bandung. Quite representative as a place to practice knowledge from college. (Original) Tempat praktek mahasiswa jurusan perhotelan STP NHI Bandung. Cukup representatif sebagai tempat untuk mempraktekkan ilmu dari bangku kuliah.
Enhaii Hotel,Nuni Y,4.0,"(Translated by Google) Friendly service, comfortable and clean hotel, easy to reach location, very affordable prices. (Original) Service ramah, hotel nyaman dan bersih, lokasi mudah dijangkau, harga sangat terjangkau."
Enhaii Hotel,zulman Ramdhani,5.0,(Translated by Google) Very good hotel integrated with campus. Suitable for internships for students majoring in hospitality and tourism (Original) Hotel yang sangat bagus terintegrasi dengan kampus. Cocok untuk magang bagi siswa/mahasiswa jurusan perhotelan maupun pariwisata
Enhaii Hotel,Anton Wijaya Yap,5.0,"(Translated by Google) Clean & hotel employees are quite friendly, very.very.good. (Original) Bersih & karyawan hotel cukup ramah, very.very.good."
Enhaii Hotel,Kang Budi,5.0,(Translated by Google) Edu. good school(Original)Edu. School yg baik
Enhaii Hotel,Maman Supardi,4.0,"(Translated by Google) Strategic location close to tourist attractions and culinary delights, cool air, comfortable being in the tourism high school campus environment (Original) Lokasi strategis dekat dengan tempat wisata dan kuliner udara sejuk nyaman berada di lingkungan kampus sekolah tinggi pariwisata"
Enhaii Hotel,Kamindo Sinurat,5.0,"(Translated by Google) My experience with the hotel is.. The hotel is quite good, neat, clean and friendly.... Young mida Han I was given by God to visit again at this hotel... (Original) Pengalaman saya d enhaii hotel adalah.. Hotelnya suda cukup baik rapih, bersi dan ramah.... Muda mida Han saya d beri tuhan untuk berkunjung lagi d enhaii hotel ini..."
Enhaii Hotel,Putushintia Wedani,5.0,"(Translated by Google) The hotel, which is located at STP Bandung, is good for supporting students studying in the hospitality industry (Original) Hotel yang letaknya di STP Bandung, bagus untuk mensupport mahasiswa yang belajar di industri perhotelan"
